session_id,user_id,timestamp,artist,track,track_len_sec,play_time_sec,replay_count,action,percent_completion,skip_position,hour_of_day,day_of_week,session_position,skip_streak,target_track_vector,user_context_vector_32d,context_cosine_similarity
S_Fallback,U1,2026-03-16 11:28:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,11,0,53,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.026436225, 0.12440704, -0.059175387, -0.13070795, -0.08721536, -0.10455918, -0.08731513, 0.22107024, -0.20822412, 0.10887109, -0.14343947, 0.032185007, 0.34332997, -0.1989929, 0.040578, -0.17704669, 0.15874138, -0.12077826, 0.076065965, -0.050013337, 0.24163114, -0.37115034, 0.33517212, -0.0029788357, -0.26483104, -0.23862515, 0.096015215, 0.001473759, -0.08545905, 0.2809879, 0.098617174, -0.17909113]",0.239
S_Fallback,U1,2026-03-16 11:32:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,11,0,54,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.019367563, 0.09967721, 0.01588337, -0.19264205, -0.027158845, -0.19927402, -0.08813024, 0.1747588, -0.106537424, 0.092649795, -0.16238083, 0.11555267, 0.39783683, -0.21493565, 0.07912048, -0.18066381, 0.14665884, -0.08721521, -0.016339593, -0.038836166, 0.13945769, -0.38193107, 0.25842398, -0.12955646, -0.32183924, -0.19000563, 0.123652115, 0.055806007, -0.10306033, 0.28583115, 0.18500942, -0.078302175]",-0.098
S_Fallback,U1,2026-03-16 11:36:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,11,0,55,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665962, 0.055094875, 0.101517774, -0.18204112, 0.025179267, -0.23911282, -0.09385206, 0.15097588, 0.0193904, 0.16342874, -0.118401036, 0.1796323, 0.35318324, -0.27799696, 0.18257232, -0.20527181, 0.10712114, -0.08175945, -0.08410005, -0.06605411, 0.030279635, -0.32145604, 0.2067792, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.051678453, 0.19883285, 0.20514412, 0.10959425]",0.698
S_Fallback,U1,2026-03-16 11:40:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,11,0,56,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.082370535, 0.0022692392, 0.18045999, -0.20750983, 0.10115091, -0.2976182, -0.07006302, 0.048333913, 0.16024682, 0.10962473, -0.10261699, 0.2441273, 0.31720802, -0.23158738, 0.19672647, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345918, -0.12215376, -0.23733386, 0.046649106, -0.33102167, -0.28404817, -0.116193704, 0.15515906, -0.03666208, -0.051337954, 0.13674551, 0.25951302, 0.2343624]",0.252
S_Fallback,U1,2026-03-16 11:44:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,11,0,57,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.106659636, 0.055094875, 0.10151779, -0.18204112, 0.02517927, -0.23911282, -0.09385206, 0.15097587, 0.0193904, 0.16342874, -0.11840105, 0.1796323, 0.35318324, -0.277997, 0.18257232, -0.20527181, 0.10712114, -0.08175945, -0.08410005, -0.06605411, 0.030279638, -0.32145607, 0.20677918, -0.21969691, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.051678453, 0.19883285, 0.20514409, 0.10959425]",0.629
S_Fallback,U1,2026-03-16 11:48:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,11,0,58,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665964, 0.055094875, 0.10151779, -0.18204112, 0.025179263, -0.23911285, -0.09385206, 0.15097587, 0.019390391, 0.16342874, -0.11840105, 0.1796323, 0.35318324, -0.277997, 0.18257232, -0.20527181, 0.10712115, -0.08175945, -0.08410005, -0.06605411, 0.030279648, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806067, -0.051678445, 0.19883285, 0.20514409, 0.10959422]",0.698
S_Fallback,U1,2026-03-16 11:52:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,11,0,59,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665964, 0.055094875, 0.10151779, -0.18204112, 0.025179267, -0.23911282, -0.09385206, 0.15097587, 0.0193904, 0.16342874, -0.11840105, 0.1796323, 0.3531833, -0.277997, 0.18257232, -0.20527181, 0.10712114, -0.08175945, -0.084100045, -0.06605411, 0.03027964, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806069, -0.051678445, 0.19883285, 0.20514412, 0.10959423]",0.698
S_Fallback,U1,2026-03-16 11:56:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,11,0,60,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.008477017, 0.056961875, 0.09949711, -0.2356797, 0.045506388, -0.27887273, -0.07632222, 0.09648729, 0.025252234, 0.060689025, -0.16058515, 0.19426736, 0.40270862, -0.20211002, 0.11179661, -0.15868527, 0.11162707, -0.036191225, -0.11974201, -0.020428559, 0.0023516736, -0.3390546, 0.13322, -0.25570348, -0.34056088, -0.10688809, 0.13740806, 0.1099252, -0.108306825, 0.250052, 0.2571446, 0.04837797]",0.831
S_Fallback,U1,2026-03-16 12:00:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,12,0,61,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.008477017, 0.056961875, 0.09949711, -0.23567972, 0.045506388, -0.2788728, -0.07632222, 0.09648729, 0.025252234, 0.060689025, -0.16058515, 0.19426736, 0.40270862, -0.20211002, 0.11179661, -0.15868527, 0.11162707, -0.036191225, -0.11974201, -0.020428559, 0.0023516736, -0.3390546, 0.13322, -0.25570348, -0.34056088, -0.10688809, 0.13740806, 0.1099252, -0.10830681, 0.25005203, 0.2571446, 0.04837797]",0.831
S_Fallback,U1,2026-03-16 12:04:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,12,0,62,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[-0.002108678, 0.012447055, 0.15998223, -0.2435127, 0.10324544, -0.31319317, -0.056365434, 0.015914919, 0.13720602, 0.025099587, -0.13873285, 0.23850183, 0.3560991, -0.16537598, 0.12622446, -0.119439386, 0.06692058, 0.012959239, -0.19495918, -0.0017656909, -0.11773362, -0.25876802, 0.007003507, -0.33361915, -0.31390172, -0.02076809, 0.13207059, 0.14332403, -0.09921044, 0.18720818, 0.2876886, 0.15294664]",0.97
S_Fallback,U1,2026-03-16 12:08:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,12,0,63,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[-0.009576183, -0.02049166, 0.19198653, -0.231597, 0.13736306, -0.31531993, -0.037937526, -0.04322775, 0.20789896, -0.0023267616, -0.11300304, 0.25314888, 0.29688013, -0.12701379, 0.12751052, -0.08258057, 0.029917128, 0.047403224, -0.23504616, 0.011794997, -0.19568324, -0.18232481, -0.08435109, -0.36565304, -0.27208474, 0.042717587, 0.118708275, 0.15703264, -0.08551125, 0.12847853, 0.2889357, 0.21718912]",0.052
S_Fallback,U1,2026-03-16 12:12:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,12,0,64,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.056020796, -0.035036355, 0.21541876, -0.20190634, 0.14299479, -0.3049951, -0.045455765, -0.02911923, 0.24091457, 0.05949287, -0.079942696, 0.2617539, 0.2561061, -0.17284963, 0.184407, -0.10605701, 0.014704877, 0.030666297, -0.23733509, -0.014576653, -0.21524861, -0.15149677, -0.0709325, -0.3716658, -0.24171725, -0.02059103, 0.13507998, 0.017558798, -0.045293704, 0.077737294, 0.26829788, 0.2953655]",-0.04
S_Fallback,U1,2026-03-16 12:16:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,12,0,65,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.082370535, 0.0022692387, 0.18045999, -0.20750985, 0.10115091, -0.2976182, -0.07006302, 0.048333906, 0.16024682, 0.10962473, -0.102617, 0.2441273, 0.31720802, -0.23158738, 0.19672649, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345918, -0.12215375, -0.23733386, 0.04664911, -0.33102167, -0.28404817, -0.11619369, 0.15515907, -0.03666208, -0.051337957, 0.13674551, 0.25951302, 0.23436242]",0.252
S_Fallback,U1,2026-03-16 12:20:00,Daft Punk,Get Lucky,240,240,0,COMPLETE,1.0,None,12,0,66,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.106659636, 0.055094875, 0.10151779, -0.18204112, 0.025179263, -0.23911285, -0.09385206, 0.15097587, 0.019390391, 0.16342874, -0.11840105, 0.1796323, 0.35318324, -0.277997, 0.18257232, -0.20527181, 0.10712115, -0.08175945, -0.08410005, -0.06605411, 0.030279648, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.23377226, 0.15877104, -0.10806067, -0.051678445, 0.19883285, 0.20514409, 0.10959425]",0.698
S_Fallback,U1,2026-03-16 12:24:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,12,0,67,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665964, 0.055094875, 0.10151779, -0.18204112, 0.025179267, -0.23911282, -0.09385206, 0.15097587, 0.0193904, 0.16342874, -0.11840105, 0.1796323, 0.3531833, -0.277997, 0.18257232, -0.20527181, 0.10712114, -0.08175945, -0.084100045, -0.06605411, 0.03027964, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.2337723, 0.15877104, -0.10806069, -0.051678445, 0.19883285, 0.20514412, 0.10959423]",0.698
S_Fallback,U1,2026-03-16 12:28:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,12,0,68,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.10665964, 0.055094875, 0.101517774, -0.18204112, 0.025179273, -0.23911282, -0.09385206, 0.15097588, 0.0193904, 0.16342874, -0.11840105, 0.1796323, 0.3531833, -0.277997, 0.18257232, -0.20527183, 0.10712114, -0.08175945, -0.08410005, -0.06605411, 0.03027963, -0.32145607, 0.20677918, -0.21969688, -0.29860577, -0.23377232, 0.15877104, -0.10806069, -0.051678445, 0.19883285, 0.20514412, 0.10959425]",0.698
S_Fallback,U1,2026-03-16 12:32:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,12,0,69,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.008477017, 0.056961875, 0.09949711, -0.23567972, 0.045506388, -0.2788728, -0.07632222, 0.09648729, 0.025252234, 0.060689025, -0.16058515, 0.19426736, 0.40270862, -0.20211002, 0.11179661, -0.15868527, 0.11162707, -0.036191225, -0.11974201, -0.020428559, 0.0023516736, -0.3390546, 0.13322, -0.25570348, -0.34056088, -0.10688809, 0.13740806, 0.1099252, -0.10830681, 0.25005203, 0.2571446, 0.04837797]",0.831
S_Fallback,U1,2026-03-16 12:36:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,12,0,70,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[-0.002108678, 0.012447055, 0.15998223, -0.2435127, 0.10324544, -0.31319317, -0.056365434, 0.015914919, 0.13720602, 0.025099587, -0.13873285, 0.23850183, 0.3560991, -0.16537598, 0.12622446, -0.119439386, 0.06692058, 0.012959239, -0.19495918, -0.0017656909, -0.11773362, -0.25876802, 0.007003507, -0.33361915, -0.31390172, -0.02076809, 0.13207059, 0.14332403, -0.09921044, 0.18720818, 0.2876886, 0.15294664]",0.239
S_Fallback,U1,2026-03-16 12:40:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,12,0,71,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[-0.002108678, 0.012447056, 0.15998223, -0.24351268, 0.10324543, -0.31319314, -0.05636543, 0.015914917, 0.13720602, 0.02509959, -0.13873285, 0.23850182, 0.35609904, -0.16537596, 0.12622444, -0.11943938, 0.06692058, 0.012959239, -0.19495916, -0.00176569, -0.117733605, -0.25876805, 0.00700351, -0.33361912, -0.3139017, -0.020768084, 0.13207059, 0.14332403, -0.09921044, 0.18720815, 0.28768858, 0.15294662]",0.013
S_Fallback,U1,2026-03-16 12:44:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,12,0,72,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.082370535, 0.0022692408, 0.18045999, -0.20750985, 0.10115091, -0.2976182, -0.07006302, 0.048333906, 0.16024682, 0.10962471, -0.102617, 0.2441273, 0.317208, -0.23158735, 0.19672647, -0.15741947, 0.056561034, -0.016795259, -0.1865676, -0.038345918, -0.12215375, -0.23733386, 0.04664911, -0.33102167, -0.28404817, -0.11619369, 0.15515907, -0.036662083, -0.051337954, 0.1367455, 0.25951302, 0.23436242]",0.303
S_Fallback,U1,2026-03-16 12:48:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,12,0,73,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.18708137, -0.012221256, 0.18115872, -0.1255718, 0.08268413, -0.23020537, -0.07831966, 0.08594472, 0.16761547, 0.2102078, -0.03665404, 0.21439788, 0.21438594, -0.28796723, 0.2644294, -0.18598023, 0.03346821, -0.05555441, -0.14621471, -0.08327463, -0.10950858, -0.17105137, 0.09455998, -0.27650297, -0.19888301, -0.23091207, 0.16337642, -0.28110406, 0.023073684, 0.04559969, 0.18045273, 0.3114411]",0.658
S_Fallback,U1,2026-03-16 12:52:00,Adele,Rolling in the Deep,228,228,0,COMPLETE,1.0,None,12,0,74,0,"[0.27208602, -0.06424415, 0.13102141, 0.08380929, 0.047281656, -0.011500415, -0.03794211, 0.051393054, 0.17376873, 0.25757772, 0.11840193, 0.07973402, -0.11875971, -0.21326655, 0.2595099, -0.11226602, -0.058303345, -0.061638854, -0.050242286, -0.10801005, -0.11552458, 0.097085536, 0.04139475, -0.08839257, 0.07962464, -0.2567991, 0.088871405, -0.5548556, 0.15302908, -0.18950728, -0.036104325, 0.3638382]","[0.2594665, -0.024815671, 0.14771691, -0.017645804, 0.048105493, -0.11748368, -0.07204065, 0.10840943, 0.14358535, 0.27398798, 0.038079824, 0.14340253, 0.068239994, -0.29163557, 0.28417838, -0.18027657, 0.0034135426, -0.08493038, -0.07715347, -0.11376699, -0.07585749, -0.07064629, 0.12599052, -0.1683088, -0.073814996, -0.3053219, 0.14101827, -0.4794294, 0.09523177, -0.056713667, 0.06513696, 0.33196536]",0.9
S_Fallback,U1,2026-03-16 12:56:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,12,0,75,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.2814268, -0.031148596, 0.10450627, 0.065080516, 0.016355023, -0.01884175, -0.058452807, 0.11177927, 0.10790925, 0.28773198, 0.089148834, 0.072698526, -0.049261868, -0.25833705, 0.26380238, -0.15374386, -0.019438256, -0.09635936, -0.016079016, -0.122465916, -0.041370034, 0.013016156, 0.13387921, -0.0667655, 0.02864513, -0.32312706, 0.10690716, -0.56819975, 0.13731645, -0.12606293, -0.028972717, 0.30626312]",0.098
S_Fallback,U1,2026-03-16 13:00:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,13,0,76,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.2814268, -0.031148596, 0.10450628, 0.065080516, 0.016355019, -0.01884175, -0.058452807, 0.11177926, 0.10790925, 0.28773198, 0.089148834, 0.072698526, -0.049261868, -0.25833705, 0.26380238, -0.15374386, -0.019438256, -0.09635936, -0.016079016, -0.122465916, -0.041370034, 0.013016156, 0.13387921, -0.0667655, 0.02864513, -0.32312706, 0.10690716, -0.56819975, 0.13731645, -0.12606293, -0.028972719, 0.30626312]",0.051
S_Fallback,U1,2026-03-16 13:04:00,Queen,Bohemian Rhapsody,354,354,0,COMPLETE,1.0,None,13,0,77,0,"[0.029618518, 0.13323939, -0.108936444, -0.07670602, -0.12415662, -0.028846841, -0.08043422, 0.2384688, -0.26640746, 0.11269897, -0.11946564, -0.03014255, 0.27934697, -0.17317282, 0.009910288, -0.16168053, 0.15599528, -0.1362303, 0.13709556, -0.054453336, 0.29775664, -0.3366357, 0.36625367, 0.088345595, -0.20470631, -0.25641963, 0.06920104, -0.037740454, -0.066629365, 0.25724646, 0.029323721, -0.23872834]","[0.2594665, -0.024815671, 0.1477169, -0.017645808, 0.048105497, -0.11748368, -0.07204065, 0.10840941, 0.14358535, 0.27398798, 0.038079813, 0.14340252, 0.06823998, -0.29163557, 0.28417832, -0.18027659, 0.0034135412, -0.08493037, -0.07715346, -0.113767, -0.07585748, -0.07064631, 0.12599052, -0.1683088, -0.07381501, -0.3053219, 0.14101826, -0.4794294, 0.09523179, -0.056713674, 0.06513695, 0.33196536]",0.167
S_Fallback,U1,2026-03-16 13:08:00,Miles Davis,So What,540,540,0,COMPLETE,1.0,None,13,0,78,0,"[-0.009576182, -0.020491658, 0.19198652, -0.23159699, 0.13736305, -0.3153199, -0.037937522, -0.043227747, 0.20789894, -0.0023267614, -0.11300303, 0.25314885, 0.2968801, -0.12701377, 0.1275105, -0.08258056, 0.029917127, 0.04740322, -0.23504615, 0.011794996, -0.19568323, -0.1823248, -0.084351085, -0.365653, -0.2720847, 0.042717583, 0.11870827, 0.15703262, -0.085511245, 0.12847851, 0.28893566, 0.2171891]","[0.21031685, 0.041614372, 0.08363916, -0.07699285, -0.005803714, -0.1402558, -0.0972866, 0.19000994, 0.008011815, 0.26145658, -0.04077557, 0.12478481, 0.21889545, -0.31871358, 0.23600045, -0.22329387, 0.079794504, -0.1233693, -0.021724552, -0.11090141, 0.059776865, -0.23425591, 0.25887793, -0.12953605, -0.18496378, -0.34840256, 0.15401126, -0.36414164, 0.030914722, 0.09348521, 0.09752894, 0.16554146]",0.388
